Foldername,sentenceID,sentence,citations,citation_titles,citation_authors,PaperID,ParagraphID,Bibliography used
usable_dataset/2104.10558,urn:uuid:86f95691-13a1-3b77-917a-6035ce442acd,Gray                            None,['schmerling2018multimodal'],['Multimodal probabilistic model-based planning for human-robot interaction'],"[[Person('Schmerling, Edward'), Person('Leung, Karen'), Person('Vollprecht, Wolf'), Person('Pavone, Marco')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:098dd308-05c5-340c-8c78-bfe3f6e44900,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1c066f57-05b4-358f-b32d-b2f45dc5e4e9,None,['rhinehart2020deep'],"['Deep Imitative Models for Flexible Inference, Planning, and Control']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:86c6b371-6dbe-32d2-8cbd-62b2904ca92a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1271e00c-6732-3344-ac11-cdfffa2b2be2,Gray           a                 None,['zhou2018joint'],['Joint multi-policy behavior estimation and receding-horizon trajectory planning for automated urban driving'],"[[Person('Zhou, Bingyu'), Person('Schwarting, Wilko'), Person('Rus, Daniela'), Person('Alonso-Mora, Javier')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0ad9cbcb-4307-3b50-b5c0-37eb7180d39a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:29102593-b5c3-377e-a095-bc128ea2884f,Active,['fisac2019hierarchical'],['Hierarchical Game-Theoretic Planning for Autonomous Vehicles'],"[[Person('{Fisac}, J. F.'), Person('{Bronstein}, E.'), Person('{Stefansson}, E.'), Person('{Sadigh}, D.'), Person('{Sastry}, S. S.'), Person('{Dragan}, A. D.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3585c0d6-1873-3162-9f71-60763d512ade,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:55287bd1-f29b-3c83-97c6-4aaa0e671a07,Gray                            None,['zeng2019end'],['End-to-end interpretable neural motion planner'],"[[Person('Zeng, Wenyuan'), Person('Luo, Wenjie'), Person('Suo, Simon'), Person('Sadat, Abbas'), Person('Yang, Bin'), Person('Casas, Sergio'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3138e02b-07b1-3330-a8e0-89d7994ac63a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:1fbd0514-58de-30b9-b9c2-21e9a54d0aec,None,['tang2019mfp'],['Multiple futures prediction'],"[[Person('Tang, Yichuan Charlie'), Person('Salakhutdinov, Russ R')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:3e430fdb-cd5c-3831-ae85-f7aa62bfadf9,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:28fae2dc-d51a-3707-ade9-c834ba880f1a,Gray                            Passive,['cui2021lookout'],['LookOut: Diverse Multi-Future Prediction and Planning for Self-Driving'],"[[Person('Cui, Alexander'), Person('Sadat, Abbas'), Person('Casas, Sergio'), Person('Liao, Renjie'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c4b02e37-c6b5-396a-b3f9-f131c325da63,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:cc27fa7f-7c01-36ef-a9c8-5a66f203163a,?,['bajcsy2021analyzing'],['Analyzing Human Models that Adapt Online'],"[[Person('Bajcsy, Andrea'), Person('Siththaranjan, Anand'), Person('Tomlin, Claire J'), Person('Dragan, Anca D')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0aa60657-dcf2-3264-a26c-0ffa0e734f49,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:004fbadb-87d4-3b9f-b961-6ab50e898031,"Recently, fully learned planning approaches have shown promising results on autonomous navigation benchmarks and settings .","['rhinehart2020deep', 'zeng2019end', 'filos2020can']","['Deep Imitative Models for Flexible Inference, Planning, and Control', 'End-to-end interpretable neural motion planner', 'Can Autonomous Vehicles Identify, Recover From, and Adapt to Distribution Shifts?']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')], [Person('Zeng, Wenyuan'), Person('Luo, Wenjie'), Person('Suo, Simon'), Person('Sadat, Abbas'), Person('Yang, Bin'), Person('Casas, Sergio'), Person('Urtasun, Raquel')], [Person('Filos, Angelos'), Person('Tigas, Panagiotis'), Person('McAllister, Rowan'), Person('Rhinehart, Nicholas'), Person('Levine, Sergey'), Person('Gal, Yarin')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:8a8459d0-0901-317c-9f0e-191873bc0f13,"However, these methods will fail on tasks that require explicit contingency planning because they do not represent the future behavior of other agents, and therefore cannot be explicitly contingent; we demonstrate  failing in our experiments.",['rhinehart2020deep'],"['Deep Imitative Models for Flexible Inference, Planning, and Control']","[[Person('Rhinehart, Nicholas'), Person('McAllister, Rowan'), Person('Levine, Sergey')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:b84fa775-a071-3676-8011-64f46b31d20f,"In the terminology of Fig. , “robot leader” methods, commonly referred to as MPC-shooting based methods, plan action trajectories, which means that the actions will be fixed for all possible future behaviors of the other agents .","['sadigh2016planning', 'schmerling2018multimodal', 'tang2019mfp']","['Planning for Autonomous Cars that Leverage Effects on Human Actions', 'Multimodal probabilistic model-based planning for human-robot interaction', 'Multiple futures prediction']","[[Person('Sadigh, Dorsa'), Person('Sastry, Shankar'), Person('Seshia, Sanjit A'), Person('Dragan, Anca D')], [Person('Schmerling, Edward'), Person('Leung, Karen'), Person('Vollprecht, Wolf'), Person('Pavone, Marco')], [Person('Tang, Yichuan Charlie'), Person('Salakhutdinov, Russ R')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:751ec812-1354-3f01-aaba-7abe0a570e8f,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:bd179e2c-c07e-3955-a4f8-81e9016e7391,"Modular approaches such as those used in the DARPA Grand Challenge  and modern industry systems  have the potential to be contingent, but are highly dependent on imperfect perception pipelines.","['paden2016survey', 'thrun2006stanley', 'urmson2008autonomous']","['A survey of motion planning and control techniques for self-driving urban vehicles', 'Stanley: The robot that won the DARPA Grand Challenge', 'Autonomous driving in urban environments: Boss and the urban challenge']","[[Person('Paden, Brian'), Person(""{\\v{C}}{\\'a}p, Michal""), Person('Yong, Sze Zheng'), Person('Yershov, Dmitry'), Person('Frazzoli, Emilio')], [Person('Thrun, Sebastian'), Person('Montemerlo, Mike'), Person('Dahlkamp, Hendrik'), Person('Stavens, David'), Person('Aron, Andrei'), Person('Diebel, James'), Person('Fong, Philip'), Person('Gale, John'), Person('Halpenny, Morgan'), Person('Hoffmann, Gabriel'), Person('others')], [Person('Urmson, Chris'), Person('Anhalt, Joshua'), Person('Bagnell, Drew'), Person('Baker, Christopher'), Person('Bittner, Robert'), Person('Clark, MN'), Person('Dolan, John'), Person('Duggins, Dave'), Person('Galatali, Tugrul'), Person('Geyer, Chris'), Person('others')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:7ad88627-3d67-3000-84cc-a2e656d69f3c,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:bbcaa64c-2dae-3d02-846d-462708604d33,"In “human leader” approaches , the behavior prediction of the other agents is independent of the future behavior of the robot, which means that the robot does not model how its future actions can affect decisions of the other agents, shown .","['hardy2013contingency', 'zhan2016non', 'cui2021lookout']","['Contingency Planning Over Probabilistic Obstacle Predictions for Autonomous Road Vehicles', 'A non-conservatively defensive strategy for urban autonomous driving', 'LookOut: Diverse Multi-Future Prediction and Planning for Self-Driving']","[[Person('{Hardy}, J.'), Person('{Campbell}, M.')], [Person('Zhan, Wei'), Person('Liu, Changliu'), Person('Chan, Ching-Yao'), Person('Tomizuka, Masayoshi')], [Person('Cui, Alexander'), Person('Sadat, Abbas'), Person('Casas, Sergio'), Person('Liao, Renjie'), Person('Urtasun, Raquel')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ab0a04ef-b643-35d5-8d94-3fd1ec34c653,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:7874ab39-a46c-3d68-8e3f-fe0559cebfcc,"and  perform co-leader contingency planning with hand-crafted models (dynamics models, behavior models, reward functions) rather than learned behavior models.","['galceran2017multipolicy', 'fisac2019hierarchical']","['Multipolicy decision-making for autonomous driving via changepoint-based behavior prediction: Theory and experiment', 'Hierarchical Game-Theoretic Planning for Autonomous Vehicles']","[[Person('Galceran, Enric'), Person('Cunningham, Alexander G'), Person('Eustice, Ryan M'), Person('Olson, Edwin')], [Person('{Fisac}, J. F.'), Person('{Bronstein}, E.'), Person('{Stefansson}, E.'), Person('{Sadigh}, D.'), Person('{Sastry}, S. S.'), Person('{Dragan}, A. D.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ab0a04ef-b643-35d5-8d94-3fd1ec34c653,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:ad52df45-3a3a-3b6e-82dd-ae45a9d6b511,"Both  and  (a reachability analysis-based approach) only consider single-forking contingencies, whereas our method considers contingencies at every timestep, and therefore does not require determining a `branching time'.","['cui2021lookout', 'bajcsy2021analyzing']","['LookOut: Diverse Multi-Future Prediction and Planning for Self-Driving', 'Analyzing Human Models that Adapt Online']","[[Person('Cui, Alexander'), Person('Sadat, Abbas'), Person('Casas, Sergio'), Person('Liao, Renjie'), Person('Urtasun, Raquel')], [Person('Bajcsy, Andrea'), Person('Siththaranjan, Anand'), Person('Tomlin, Claire J'), Person('Dragan, Anca D')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ab0a04ef-b643-35d5-8d94-3fd1ec34c653,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:8caf95eb-de81-313e-9240-5be60ac02257,Model-free imitation learning (IL) and reinforcement learning (RL) have been used to construct policies in autonomous driving environments with multi-agent interaction  .,"['dosovitskiy_carla_2017', 'chen2019deep', 'codevilla2019exploring', 'tang2019selfplay', 'palanisamy2019macad', 'hawke2020urban']","['CARLA: An Open Urban Driving Simulator', 'Deep imitation learning for autonomous driving in generic urban scenarios with enhanced safety', 'Exploring the limitations of behavior cloning for autonomous driving', 'Towards Learning Multi-agent Negotiations via Self-Play', 'Multi-Agent Connected Autonomous Driving using Deep Reinforcement Learning', 'Urban driving with conditional imitation learning']","[[Person('Dosovitskiy, Alexey'), Person('Ros, German'), Person('Codevilla, Felipe'), Person('Lopez, Antonio'), Person('Koltun, Vladlen')], [Person('Chen, Jianyu'), Person('Yuan, Bodi'), Person('Tomizuka, Masayoshi')], [Person('Codevilla, Felipe'), Person('Santana, Eder'), Person(""L{\\'o}pez, Antonio M""), Person('Gaidon, Adrien')], [Person('Tang, Yichuan Charlie')], [Person('Palanisamy, Praveen')], [Person('Hawke, Jeffrey'), Person('Shen, Richard'), Person('Gurau, Corina'), Person('Sharma, Siddharth'), Person('Reda, Daniele'), Person('Nikolov, Nikolay'), Person('Mazur, Przemys{\\l}aw'), Person('Micklethwaite, Sean'), Person('Griffiths, Nicolas'), Person('Shah, Amar'), Person('others')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:2da445fc-495a-3fde-a977-c3748a66f541,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:31c5fcfa-1da2-36ed-a92d-a8de3ff0db62,"While goal-conditioning methods can address the suboptimality of adapting model-free methods to test-time data by serving as the representation for the test-time reward function, the goal space of the agents must be specified a priori, requires goal labels, and precludes adapting the learned system to new types of test-time goal objectives .","['codevilla2019exploring', 'hawke2020urban']","['Exploring the limitations of behavior cloning for autonomous driving', 'Urban driving with conditional imitation learning']","[[Person('Codevilla, Felipe'), Person('Santana, Eder'), Person(""L{\\'o}pez, Antonio M""), Person('Gaidon, Adrien')], [Person('Hawke, Jeffrey'), Person('Shen, Richard'), Person('Gurau, Corina'), Person('Sharma, Siddharth'), Person('Reda, Daniele'), Person('Nikolov, Nikolay'), Person('Mazur, Przemys{\\l}aw'), Person('Micklethwaite, Sean'), Person('Griffiths, Nicolas'), Person('Shah, Amar'), Person('others')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:2da445fc-495a-3fde-a977-c3748a66f541,usable_dataset/2104.10558/references.bib
usable_dataset/0112.02618,urn:uuid:56a44393-9b25-35e7-bfec-953cc3ab1465,al  propose a hybridisation of value and policy-based methods that uses mutual information to learn a diverse set of behaviours between agents.,['mahajan2019maven'],['Maven: Multi-agent variational exploration'],"[[Person('Mahajan, Anuj'), Person('Rashid, Tabish'), Person('Samvelyan, Mikayel'), Person('Whiteson, Shimon')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:ab4dc50e-e0ec-35ce-a38a-a00a8ac8110f,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:ff4ae57e-2c52-3200-9f8f-bd59ea9b4c00,Other approaches to promote exploration in MARL while assuming aspects of the environment are known in advance and agents can perform perfect communication between themselves .,['viseras2016decentralized'],['Decentralized multi-agent exploration with online-learning of gaussian processes'],"[[Person('Viseras, Alberto'), Person('Wiedemann, Thomas'), Person('Manss, Christoph'), Person('Magel, Lukas'), Person('Mueller, Joachim'), Person('Shutin, Dmitriy'), Person('Merino, Luis')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:ab4dc50e-e0ec-35ce-a38a-a00a8ac8110f,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:388c21ee-08cb-3f3b-83f4-98387aefe816,"Similarly, to promote coordinated exploration in partially observable settings,    propose end-to-end learning of a communication protocol through a memory device.",['pesce2020improving'],['Improving coordination in small-scale multi-agent deep reinforcement learning through memory-driven communication'],"[[Person('Pesce, Emanuele'), Person('Montana, Giovanni')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:ab4dc50e-e0ec-35ce-a38a-a00a8ac8110f,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:7b557481-db9f-33ff-b1bd-00876828aade,Reward shaping  (RS) is a technique which aims to alleviate the problem of sparse and uninformative rewards by supplementing the agent's reward with a prefixed term .,['harutyunyan2015expressing'],['Expressing arbitrary reward functions as potential-based advice'],"[[Person('Harutyunyan, Anna'), Person('Devlin, Sam'), Person('Vrancx, Peter'), Person(""Now{\\'e}, Ann"")]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:85150ba9-c136-3e45-8af9-abaf28151270,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:f3912a7c-cd0b-3a12-b88d-cdd6cbe98d2c,In  it was established that adding a shaping reward function of the form  preserves the optimal policy and in some cases can aid learning.,['ng1999policy'],['Policy invariance under reward transformations: Theory and application to reward shaping'],"[[Person('Ng, Andrew Y'), Person('Harada, Daishi'), Person('Russell, Stuart')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:8a949b9e-8565-334c-ac5d-13702ce27ca9,RS has been extended to MAS  in which it is used to promote convergence to efficient social welfare outcomes.,"['devlin2011empirical', 'mannion2018reward', 'devlin2011theoretical', 'devlin2012dynamic', 'devlin2016plan', 'sadeghlou2014dynamic']","['An empirical study of potential-based reward shaping and advice in complex, multi-agent systems', 'Reward shaping for knowledge-based multi-objective multi-agent reinforcement learning', 'Theoretical considerations of potential-based reward shaping for multi-agent systems', 'Dynamic potential-based reward shaping', 'Plan-based reward shaping for multi-agent reinforcement learning', 'Dynamic agent-based reward shaping for multi-agent systems']","[[Person('Devlin, Sam'), Person('Kudenko, Daniel'), Person(""Grze{\\'s}, Marek"")], [Person('Mannion, Patrick'), Person('Devlin, Sam'), Person('Duggan, Jim'), Person('Howley, Enda')], [Person('Devlin, Sam'), Person('Kudenko, Daniel')], [Person('Devlin, Sam Michael'), Person('Kudenko, Daniel')], [Person('Devlin, Sam'), Person('Kudenko, Daniel')], [Person('Sadeghlou, Maryam'), Person('Akbarzadeh-T, Mohammad Reza'), Person('Naghibi-S, Mohammad Bagher')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:0037477d-d18a-3cb7-9aa3-7a0c7f3c3050,Poor choices of  in a MAS can slow the learning process and          can induce convergence to poor system performance .,['devlin2011theoretical'],['Theoretical considerations of potential-based reward shaping for multi-agent systems'],"[[Person('Devlin, Sam'), Person('Kudenko, Daniel')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:8ad02bf7-3ce4-3ff3-833f-8232390b5df1,"Typically, RS algorithms rely on hand-crafted shaping reward functions that are constructed using domain knowledge, contrary to the goal of autonomous learning .",['devlin2011theoretical'],['Theoretical considerations of potential-based reward shaping for multi-agent systems'],"[[Person('Devlin, Sam'), Person('Kudenko, Daniel')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:5ecec582-d2ba-3a91-9408-7a2065622d30,In  an approach towards learning intrinsic rewards is proposed in which a parameterised intrinsic reward is learned using a bilevel approach through a centralised critic.,['du2019liir'],['Liir: Learning individual intrinsic reward in multi-agent reinforcement learning'],"[[Person('Du, Yali'), Person('Han, Lei'), Person('Fang, Meng'), Person('Liu, Ji'), Person('Dai, Tianhong'), Person('Tao, Dacheng')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:6f7b828a-35ad-3560-9ade-3a3a524a3d3b,"Loosely related are single-agent methods  which, in general, introduce heuristic terms to generate intrinsic rewards.","['zheng2018learning', 'dilokthanakul2019feature', 'kulkarni2016hierarchical', 'pathak2017curiosity']","['On learning intrinsic rewards for policy gradient methods', 'Feature control as intrinsic motivation for hierarchical reinforcement learning', 'Hierarchical deep reinforcement learning: Integrating temporal abstraction and intrinsic motivation', 'Curiosity-driven exploration by self-supervised prediction']","[[Person('Zheng, Zeyu'), Person('Oh, Junhyuk'), Person('Singh, Satinder')], [Person('Dilokthanakul, Nat'), Person('Kaplanis, Christos'), Person('Pawlowski, Nick'), Person('Shanahan, Murray')], [Person('Kulkarni, Tejas D'), Person('Narasimhan, Karthik'), Person('Saeedi, Ardavan'), Person('Tenenbaum, Josh')], [Person('Pathak, Deepak'), Person('Agrawal, Pulkit'), Person('Efros, Alexei A'), Person('Darrell, Trevor')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:cb9c06d1-85da-35e2-94c3-8bb0160c6f23,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:d1ca2f9b-7515-3cad-9fb6-45511e40fa5a,"Within these categories, closest to our work is the intrinsic reward approach in .",['du2019liir'],['Liir: Learning individual intrinsic reward in multi-agent reinforcement learning'],"[[Person('Du, Yali'), Person('Han, Lei'), Person('Fang, Meng'), Person('Liu, Ji'), Person('Dai, Tianhong'), Person('Tao, Dacheng')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:fd47d63e-dfb5-31fe-a341-b404859f5157,usable_dataset/0112.02618/biblio.bib
usable_dataset/0112.02618,urn:uuid:d28b02b7-d883-3cc7-b71f-cfd8284ad5d8,"Lastly, unlike exploration-based methods e.g., , LIGS ensures preservation of the agents' joint optimal policy for the task.",['mahajan2019maven'],['Maven: Multi-agent variational exploration'],"[[Person('Mahajan, Anuj'), Person('Rashid, Tabish'), Person('Samvelyan, Mikayel'), Person('Whiteson, Shimon')]]",urn:uuid:5247bc16-88d7-3223-b0e2-27f6abc0c51a,urn:uuid:fd47d63e-dfb5-31fe-a341-b404859f5157,usable_dataset/0112.02618/biblio.bib
usable_dataset/1909.07814,urn:uuid:34a285d9-be3e-3683-98a9-a28ab3e536fe,All security is modeled and proved using the simulation paradigm .,"['gmw', 'canetti00']","['How to Play any Mental Game or A Completeness Theorem for Protocols with Honest Majority', 'Security and Composition of Multiparty Cryptographic Protocols']","[[Person('Goldreich, Oded'), Person('Micali, Silvio'), Person('Wigderson, Avi')], [Person('Canetti, Ran')]]",urn:uuid:09f1a299-775b-330d-83a0-15745941a6cb,urn:uuid:4f7046fc-9c2c-30d7-b797-ae38e4c17d42,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:d2aae9df-6c4d-318c-b803-8f2e088f7e37,"Examples include Fairplay , Wysteria , ObliVM , CBMC-GC , SMCL , , Sharemind , EzPC , and SPDZ .","['fairplay', 'wysteria', 'oblivm', 'cbmcgc', 'smcl', 'lambdaps', 'sharemind', 'ezpc', 'spdzcompiler']","['Fairplay - Secure Two-Party Computation System', 'Wysteria: A Programming Language for Generic, Mixed-Mode Multiparty Computations', 'ObliVM: A Programming Framework for Secure Computation', 'Secure two-party computations in ANSI C', 'A domain-specific programming language for secure multiparty computation', 'Information-Flow Control for Programming on Encrypted Data', 'Sharemind: A Framework for Fast Privacy-Preserving Computations', 'EzPC: Programmable and Efficient Secure Two-Party Computation for Machine Learning', 'Generalizing the SPDZ Compiler For Other Protocols']","[[Person('Malkhi, Dahlia'), Person('Nisan, Noam'), Person('Pinkas, Benny'), Person('Sella, Yaron')], [Person('Rastogi, Aseem'), Person('Hammer, Matthew A.'), Person('Hicks, Michael')], [Person('Liu, Chang'), Person('Wang, Xiao Shaun'), Person('Nayak, Kartik'), Person('Huang, Yan'), Person('Shi, Elaine')], [Person('Holzer, Andreas'), Person('Franz, Martin'), Person('Katzenbeisser, Stefan'), Person('Veith, Helmut')], [Person('Nielsen, Janus Dam'), Person('Schwartzbach, Michael I.')], [Person('Mitchell, John C.'), Person('Sharma, Rahul'), Person('Stefan, Deian'), Person('Zimmerman, Joe')], [Person('Bogdanov, Dan'), Person('Laur, Sven'), Person('Willemson, Jan')], [Person('Chandran, Nishanth'), Person('Gupta, Divya'), Person('Rastogi, Aseem'), Person('Sharma, Rahul'), Person('Tripathi, Shardul')], [Person('Araki, Toshinori'), Person('Barak, Assi'), Person('Furukawa, Jun'), Person('Keller, Marcel'), Person('Lindell, Yehuda'), Person('Ohara, Kazuma'), Person('Tsuchida, Hikaru')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:61e72aad-4f42-3a7b-8ecd-91ca78371157,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:efe140d4-7752-3d91-b769-527c2ac33173,PySyft  and TF-Encrypted  are ongoing efforts that also aim to compile DNNs to protocols.,"['pysyft', 'tfe']","['A generic framework for privacy preserving deep learning', 'Private Machine Learning in TensorFlow using Secure Computation']","[[Person('Ryffel, Theo'), Person('Trask, Andrew'), Person('Dahl, Morten'), Person('Wagner, Bobby'), Person('Mancuso, Jason'), Person('Rueckert, Daniel'), Person('Passerat{-}Palmbach, Jonathan')], [Person('Dahl, Morten'), Person('Mancuso, Jason'), Person('Dupis, Yann'), Person('Decoste, Ben'), Person('Giraud, Morgan'), Person('Livingstone, Ian'), Person('Patriquin, Justin'), Person('Uhma, Gavin')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:61e72aad-4f42-3a7b-8ecd-91ca78371157,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:9e90d8f1-3af1-3616-a64e-fa73f4113bfa,"Finally, even with retraining, -generated binary/integer networks suffer significant accuracy loses  whereas Athos matches the accuracy of floating-point models.",['tflite'],['Quantization and Training of Neural Networks for Efficient Integer-Arithmetic-Only Inference'],"[[Person('Jacob, Benoit'), Person('Kligys, Skirmantas'), Person('Chen, Bo'), Person('Zhu, Menglong'), Person('Tang, Matthew'), Person('Howard, Andrew G.'), Person('Adam, Hartwig'), Person('Kalenichenko, Dmitry')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:61e72aad-4f42-3a7b-8ecd-91ca78371157,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:6e7b385c-dee4-3666-82a9-c5923ae03726,Some recent float-to-fixed schemes  show promise by quantizing floating-point models to 8-bit or 16-bit integers.,"['seedot', 'qualcom', 'tflite']","['Compiling KB-Sized Machine Learning Models to Tiny IoT Devices', 'Data-Free Quantization through Weight Equalization and Bias Correction', 'Quantization and Training of Neural Networks for Efficient Integer-Arithmetic-Only Inference']","[[Person('Gopinath, Sridhar'), Person('Ghanathe, Nikhil'), Person('Seshadri, Vivek'), Person('Sharma, Rahul')], [Person('Nagel, Markus'), Person('van Baalen, Mart'), Person('Blankevoort, Tijmen'), Person('Welling, Max')], [Person('Jacob, Benoit'), Person('Kligys, Skirmantas'), Person('Chen, Bo'), Person('Zhu, Menglong'), Person('Tang, Matthew'), Person('Howard, Andrew G.'), Person('Adam, Hartwig'), Person('Kalenichenko, Dmitry')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:61e72aad-4f42-3a7b-8ecd-91ca78371157,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:87e72875-d537-3a3c-88c9-031e0dc197b3,"One could potentially use one of these systems in place of our float-to-fixed component – however, their compatibility with protocols  is unclear.","['aby3', 'securenn']","['ABY\\(^\\mbox3\\): A Mixed Protocol Framework for Machine Learning', 'SecureNN: 3-Party Secure Computation for Neural Network Training']","[[Person('Mohassel, Payman'), Person('Rindal, Peter')], [Person('Wagh, Sameer'), Person('Gupta, Divya'), Person('Chandran, Nishanth')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:61e72aad-4f42-3a7b-8ecd-91ca78371157,usable_dataset/1909.07814/main.bib
usable_dataset/1909.07814,urn:uuid:7584b672-c592-38f7-b294-0adeb3d080ee,"The most relevant to our work are ABY  and SecureNN  that both provide 3-party semi-honest secure computation protocols for a variety of neural network inference and training algorithms, with somewhat similar performance guarantees.","['aby3', 'securenn']","['ABY\\(^\\mbox3\\): A Mixed Protocol Framework for Machine Learning', 'SecureNN: 3-Party Secure Computation for Neural Network Training']","[[Person('Mohassel, Payman'), Person('Rindal, Peter')], [Person('Wagh, Sameer'), Person('Gupta, Divya'), Person('Chandran, Nishanth')]]",urn:uuid:35ff7b37-a712-3efa-972c-90f787724534,urn:uuid:1b3da68a-c7a9-39c7-bcfc-463639fcb032,usable_dataset/1909.07814/main.bib
